order_id,customer_unique_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,Order_Gap
21f6b3be8acde5fe76fc6641b467f3da,b228692e71b74a9931496bf59debce23,delivered,2017-10-26 23:05:00,2017-11-09 17:21:00,2017-11-24,14.0
225a4e4eed0a18dec33ca9f375a86a45,754fd85b66cc83bb73ffb06a4bc729f8,delivered,2017-10-22 10:53:00,2017-10-31 20:14:00,2017-11-16,9.0
2261ff9e6868359245db75320f7e768c,fcad3faa5c09b2baf9164b8fd20098b5,delivered,2017-11-29 23:56:00,2017-12-04 18:23:00,2017-12-15,5.0
22b26e86702b56aa7da5d50d7aaacdcb,e3170caa179176b49f1265ffde5c27fc,delivered,2017-11-14 20:32:00,2017-11-30 16:11:00,2017-12-11,16.0
230c4b870a8eec405f6b5db505974701,5cc1fbd02e6b7cd1113dd836fbbbcc13,delivered,2017-04-03 22:43:00,2017-05-15 11:17:00,2017-04-27,42.0
2321c02e9006c158014df8d2e9b00225,934c19eeef04da89928f995df85cf3f8,delivered,2017-09-24 12:37:00,2017-10-11 21:22:00,2017-10-26,17.0
2346e1104a4b18a23e6dc6a87c2d1b8c,b7c13491fd2aecd9308c75bb4de979d8,delivered,2017-09-01 09:24:00,2017-09-14 18:33:00,2017-09-27,13.0
237fe1628607420f6e0a5a4c4a64b298,e6fe68d7c7867dac3659cb4a8e06880c,delivered,2018-05-06 21:29:00,2018-05-11 18:31:00,2018-05-15,5.0
238d28bb25bc75bccaab22efd258df33,6b2ef099439c81743bd02edd480829d5,delivered,2017-12-21 15:25:00,2018-01-09 21:39:00,2018-01-26,19.0
23c30e04ef6b799d105781208f6bddd5,2ed2d94955614ec3262ce7575ef997f9,delivered,2018-04-25 18:42:00,2018-05-02 19:55:00,2018-05-15,7.0
23e7258eff14f598753311325d867bbb,2f53681bf01c5cff02bada5809fe302e,delivered,2017-10-31 22:02:00,2017-11-06 20:21:00,2017-11-10,6.0
23faa587ac06ba5f8c60fd65dd9ca88a,36fbd29c230b156ac9b04a382bb20842,delivered,2018-04-26 05:53:00,2018-05-09 22:58:00,2018-05-16,13.0
245b2a09d0f787df368d4a370a63eb58,422ce018570adf9fa031a7838717be81,delivered,2017-12-06 19:26:00,2018-01-10 20:45:00,2018-01-11,35.0
246161390a20f964881feeaeea896671,a73c5464692d3bc09d64e3edefae9015,delivered,2018-01-21 22:49:00,2018-01-29 23:13:00,2018-02-16,8.0
24663bb9d145c6d58d207d297edafa3f,c9aa56428d8b5bba23a9c7a435b09645,delivered,2017-08-14 22:51:00,2017-08-21 20:37:00,2017-09-05,7.0
24d1d9f9bceae1483424740db703985f,6cc9821bbb49f3a6159c6bca3542f795,delivered,2018-05-01 13:32:00,2018-05-21 19:41:00,2018-05-29,20.0
24e12ba561ff6e969f0eebe60196e53c,3c4d7fdb25ab947c7ac866ba940f9c32,delivered,2018-07-28 21:54:00,2018-08-07 14:52:00,2018-08-28,10.0
2528fb34afc8310d8f94f0c29aa72e4e,84ca742f08b69a3cff5b18ffe90551d3,delivered,2017-07-19 19:40:00,2017-08-03 19:25:00,2017-08-10,15.0
2536adb313f6bc4854a1cc21a2ecde8f,96d0aa18ee946b81f6b78e07830194a2,delivered,2018-05-07 15:18:00,2018-06-07 12:37:00,2018-06-06,31.0
25bcb5644535c6bacdc1b64cd1a9dab0,0be419a69453900fff1337bc4c3e0f0f,delivered,2017-03-25 20:07:00,2017-04-28 11:43:00,2017-05-02,34.0
25e460c20f54821a96f7570fe5b22934,19cb50ca8ff9afe19ce39c5d9562f3bd,delivered,2017-11-30 11:38:00,2017-12-15 22:36:00,2017-12-22,15.0
25fd9ab410ed941187c41224aaecd049,ccd9fc8fd74bc87817d864a5dfc1bf1d,canceled,2017-07-11 12:51:00,2017-08-24 00:00:00,2017-08-14,44.0
261bdcab01e8f8ebcf82abf1c64d9501,587547bf360f33a6466aac68caecdde3,delivered,2018-08-20 11:59:00,2018-08-27 16:26:00,2018-09-05,7.0
263ba12390d0fbce329dd16da8cd20f8,616309b2eeb7bd9c05b0fdfbab28e6c6,delivered,2018-06-20 09:46:00,2018-06-22 17:58:00,2018-07-03,2.0
26792a0dac4a86edaee496f4690de6a5,1973beff39565594011f9a0ef66f923e,delivered,2018-06-22 20:25:00,2018-08-03 21:59:00,2018-07-24,42.0
268ccd28fb62008e06398dc300d3f0bf,449cc26294cc2d6e2e88a82cea3e42c0,delivered,2018-06-25 11:57:00,2018-06-29 13:38:00,2018-07-12,4.0
26d400a875f601666c17347c2350beb3,36fbd29c230b156ac9b04a382bb20842,delivered,2018-02-15 14:23:00,2018-03-05 23:34:00,2018-03-07,18.0
2743e4444be8f3c17243ff49bcba405b,bace01b0aa7c98f2a7fce9db19555eb9,delivered,2017-11-08 06:16:00,2017-11-28 20:37:00,2017-11-28,20.0
276c36d0f0218b24c09343edf53cb98f,c118a3dba2fb79861a948df731adc128,delivered,2017-04-17 21:24:00,2017-05-06 09:07:00,2017-05-15,19.0
27ae3ad0516a9b55f2236e24f690e01b,9e8993ba2665307b71bd1641c2e1cb3d,delivered,2017-02-09 16:19:00,2017-03-03 10:34:00,2017-03-17,22.0
27c0ea3b1286c30e92f05f413398d055,8d2cc82dae0f2b1bb8667a2eedcd8c71,delivered,2018-04-09 15:25:00,2018-05-09 18:08:00,2018-05-04,30.0
27c9a7fc93005e3344a0c1ffa6f931e2,f4118facd33f966e80b9fabbf0ca2547,delivered,2017-09-16 11:20:00,2017-10-08 15:37:00,2017-10-06,22.0
27cf3bc7a008cb9eb712e4db141d25a2,e8085241eb1297eaa9bfa9453ea0b1ca,delivered,2017-11-24 00:18:00,2017-12-18 11:58:00,2017-12-14,24.0
27d168c6a89ffc87604d2e42c7761956,e97f8593167749c6900418a170670da8,delivered,2018-08-15 19:33:00,2018-08-29 17:31:00,2018-08-30,14.0
27f80456be871c8bcd250bf61f7684f1,b66facc84d03ec2aabda4c102d9ecb53,delivered,2017-11-28 18:00:00,2017-12-15 20:18:00,2017-12-19,17.0
28763f36038db84d7ab6ff7b3ef9774d,0cbd5dfde4c06bbe2960d2c0c95e5e7d,delivered,2017-02-04 15:05:00,2017-02-07 10:05:00,2017-03-01,3.0
28785e42a86823ed810e8697382b4ceb,40b5e9eed4db7f956359145971056f5d,delivered,2018-03-17 22:07:00,2018-03-29 22:41:00,2018-04-09,12.0
2927b6be262c5528b8135e5d330c00f9,4ea5df5937187bd3176aee08d4782104,delivered,2018-05-30 09:19:00,2018-06-04 19:08:00,2018-07-04,5.0
299a5bd1c2d7b32f5108fe0e84661e5d,73e879f10191d104c98f767f967b1e63,delivered,2017-12-25 20:22:00,2018-01-03 18:10:00,2018-02-05,9.0
2a18b3d0f12775db98aeb028d0e388da,84ca742f08b69a3cff5b18ffe90551d3,delivered,2017-09-17 14:22:00,2017-09-22 21:53:00,2017-10-06,5.0
2a401c4b19cbf59127af3d4af52f9090,3ee932c2f695c34affbbeb9a299c8166,delivered,2017-12-14 15:08:00,2018-01-10 19:39:00,2018-01-15,27.0
2aac5c4d129759ae26c259e49082856d,8d2cc82dae0f2b1bb8667a2eedcd8c71,delivered,2017-10-08 12:57:00,2017-10-23 11:33:00,2017-11-09,15.0
2b10fc23d5db1ae332b19fd2427b28e5,b2c9b1bf57d5e980f6ec3975c65e40ed,delivered,2018-01-31 11:45:00,2018-02-16 21:19:00,2018-02-23,16.0
2b73fdaa269a7411454b64fea202acfe,28e2041c0f17e12da80a0146305c9259,delivered,2017-06-17 13:45:00,2017-06-23 10:57:00,2017-07-07,6.0
2b83b8fa40c6831432a15681ecf065db,35757a3cfd70b9aeab443c4dc1d8ad30,delivered,2017-11-24 14:28:00,2017-12-20 21:12:00,2017-12-22,26.0
2b91a37b71adaff0cc49079ce382939d,3899fc7fcad23e796f29ac0f2ec6c231,delivered,2018-03-16 23:30:00,2018-04-03 02:27:00,2018-04-09,18.0
2bafb039d56c1fc02e0aba4ef03e0008,6a798e7cd7c78b8893eec42fc5bdeff9,delivered,2018-06-12 13:15:00,2018-06-18 16:46:00,2018-07-11,6.0
2bd2198690a2c150fe5fdc4e064ba521,9e5f9798a71d8f5ec3020a5500d70430,delivered,2018-02-18 11:02:00,2018-03-20 23:34:00,2018-03-19,30.0
2c21824a21b2ab2474f6e330771fe766,72ce629a45d8ae96d22c2946aaf876f2,delivered,2017-02-25 21:25:00,2017-03-20 10:27:00,2017-03-24,23.0
2c6e01c8eed693c9cddbaf86bdd25e31,9f67d6145893e41e7ada2e646b84f658,delivered,2017-08-14 12:19:00,2017-08-21 23:15:00,2017-09-05,7.0
2cb2f557ab7119a8f1e9e00b7bf75547,442bdd695caba6183fc44d6cfdd4f094,delivered,2018-05-07 08:41:00,2018-05-11 17:16:00,2018-05-28,4.0
2cbb35d23159c9f44b1e6ee4735181d2,5616f75d22507069b5383854a1d8c414,delivered,2018-03-28 11:29:00,2018-05-29 22:58:00,2018-04-18,62.0
2cdefa55b6451e99ea05e363761f87fa,d7dca5075c207d22e930c7ab977c80e5,delivered,2018-02-15 11:07:00,2018-03-07 16:58:00,2018-03-15,20.0
2cf8310e7bc2b7b41f5179aab91407cc,6dade60d28a0f5b8ae7e8d67321b4141,delivered,2017-05-07 17:27:00,2017-05-16 17:25:00,2017-06-01,9.0
2d03cd6c5d4ef95593a9f4ecff1b48cb,c60c5563690f2a27a76f4d8ba53c2a85,delivered,2018-03-14 22:12:00,2018-03-20 19:18:00,2018-03-26,6.0
2d0d62c817b4a3bd553edad144cb23b9,9595c4a04247bc9a1930529085323033,delivered,2018-04-19 22:20:00,2018-05-03 16:40:00,2018-05-17,14.0
2d5300bba84cf82131127fb8661c095a,0125fb08af5c9dd55731090aafc63ac8,delivered,2018-05-30 16:00:00,2018-06-05 11:41:00,2018-07-04,6.0
2daa08ed0212b709d1f76efd0d74c7cd,197572fc8f1878d0a94195ac840dd947,delivered,2018-04-25 12:04:00,2018-05-02 18:03:00,2018-05-14,7.0
2dd83692621ae4c375eda73168295b17,6e066424e17b2da4b735194531fb99a6,delivered,2018-02-23 08:55:00,2018-03-08 17:34:00,2018-03-20,13.0
2ddda59cefbe161601082d0beee3cf01,8d78819a02ccaa0243dbdb0888c7ba8b,delivered,2018-06-04 15:44:00,2018-06-13 18:43:00,2018-07-13,9.0
2e40f4ca6760b2209d72989c1533fe0c,befb041460ac63f542e98b664f5d4d68,delivered,2018-03-07 22:44:00,2018-03-19 20:09:00,2018-05-08,12.0
2e8a8d29b0f567fe40d69ed8342959e9,b66ebea9fad19535d1134154668d4129,delivered,2017-04-04 12:52:00,2017-04-29 13:34:00,2017-04-26,25.0
2ec431d5717503cb73217f7f1e748781,717bebcdcbf23f37f3fba2a88f397678,delivered,2018-01-18 20:37:00,2018-01-30 20:08:00,2018-02-15,12.0
2efd657a8f5b7085278963c6e1a5f0a7,40b5e9eed4db7f956359145971056f5d,delivered,2018-07-11 11:55:00,2018-07-26 15:27:00,2018-08-08,15.0
2f80a0b08926b808eafcaa9ceb2e7af4,46dd28b3f7e33b789acf42d3093b7773,delivered,2018-04-13 18:16:00,2018-04-17 16:31:00,2018-05-02,4.0
2faa51e1d770110c3f415c9b0a957156,be31ab006786747df81854035a1960f4,delivered,2018-04-28 16:37:00,2018-05-04 20:44:00,2018-05-22,6.0
2ff94b5adbd4735e19153ea5bcaf8ebe,3d07310ffa7a51e9f8249ad383e3e425,delivered,2017-05-07 18:44:00,2017-05-15 13:09:00,2017-05-19,8.0
2ffc6b5ac3d28600297371ae9a1a960d,6a1250106d0de8395377553e4dd2b5fc,delivered,2017-09-11 21:44:00,2017-09-28 21:39:00,2017-10-06,17.0
3064f25efd77a992ee9def050c0eaf36,29869c1422b9c068973f8e44575f73d6,delivered,2018-03-22 10:09:00,2018-04-03 09:55:00,2018-04-10,12.0
3068ff17db7d22d0a343f06ae2687c5e,9a4874151836dd0388acb83657ab7367,delivered,2018-03-17 11:17:00,2018-03-21 20:08:00,2018-04-06,4.0
306d73cb716b08d3525396fb16493d3a,539b6ae3b5f2999db7e44c8d4dc2069f,delivered,2017-09-11 22:32:00,2017-09-20 21:33:00,2017-10-02,9.0
30a12d3b9e19a16ac0298cc7bcb5a322,f42ed5286ed2c811df0db5d230eb8383,delivered,2017-08-26 15:05:00,2017-09-08 15:22:00,2017-09-19,13.0
30a897c2be083ba0f419c5b2cc9ca368,82c199ce18d8d976f3029a4310e8ac5c,delivered,2018-05-19 17:08:00,2018-06-08 19:38:00,2018-06-27,20.0
30b66faf9517facb67ba9b710f0b9628,6acc5385a15c441abe050fc7abda50bf,delivered,2017-06-02 21:39:00,2017-06-16 13:43:00,2017-06-16,14.0
30b949a0f71893bbe321509b0d32bcc6,d74dfc7a1504f45d7880c12e7f8fe142,delivered,2018-03-30 12:25:00,2018-04-25 17:03:00,2018-04-24,26.0
30bef37a80d21494c619aea50b367550,859a9b67726d9c9306eb28b8938c59a0,delivered,2018-08-07 15:22:00,2018-08-16 12:48:00,2018-08-13,9.0
30dd65877d1287c17a2d2198a5f80da4,5b540c6a8886384d1772215e6a189804,delivered,2017-11-09 16:48:00,2017-11-23 19:29:00,2017-12-04,14.0
314232aa66620ef1a3b49d362d3e0866,d6ed810cf6ad03d565b645f0eb0d12a7,delivered,2017-05-22 01:40:00,2017-05-30 14:21:00,2017-06-16,8.0
315d4a8c56ac24b18ec36eeaf486d4a5,4662682dade3cc1bfa04996c5225a849,delivered,2017-12-15 11:15:00,2018-01-03 18:52:00,2018-01-10,19.0
316a104623542e4d75189bb372bc5f8d,94b11d37cd61cb2994a194d11f89682b,delivered,2017-02-28 11:06:00,2017-03-06 08:57:00,2017-03-22,6.0
3171f1efdad00e249ba4ba19af1726eb,c9aa56428d8b5bba23a9c7a435b09645,delivered,2018-06-21 08:46:00,2018-06-28 20:47:00,2018-07-20,7.0
31ad4814ceda6fbaf80287df5e35073c,4f25ec76e8c86ded17aa0c58f236df0f,delivered,2017-11-30 10:57:00,2017-12-13 16:05:00,2017-12-18,13.0
31b422e702720f306ecb8c6d4ec2ee06,73e879f10191d104c98f767f967b1e63,delivered,2017-05-01 19:26:00,2017-05-15 09:50:00,2017-05-26,14.0
320dcf288de15e4ff06ebbfce4e42c78,18ae61c98401cffe6c25c525f8ecc7bd,delivered,2018-08-26 08:40:00,2018-08-30 17:38:00,2018-09-10,4.0
3237491ee1f51f346e175b2dc581b734,63df52c362d4b7183bb6a463452a8183,delivered,2018-04-28 13:22:00,2018-05-03 15:32:00,2018-05-18,5.0
323dad8c483c7f8b818a825d257f4aa0,23af7ed42b446329e95c7645ba337f86,delivered,2016-10-06 20:05:00,2016-10-14 10:16:00,2016-11-28,8.0
3262303e2eba3a73ec669ac0bb7411cd,2a86852b89b186bb8aed750efd95ce73,delivered,2018-01-30 07:15:00,2018-02-05 15:17:00,2018-02-23,6.0
32e76b791f3833aebe9064d2c09dc1c5,873e5a11673ea73e58db17af95546fc5,delivered,2017-11-24 15:16:00,2017-12-26 16:38:00,2017-12-18,32.0
33385120d1dbb98e6fafeeb955d5b28c,f87567b082c73dd2c953001b14ddd739,delivered,2017-11-08 00:04:00,2017-11-10 20:34:00,2017-11-23,2.0
333d224f4b2d2604e6cfd777af5270d2,f9d4a283e4f19a47b64f95a3235d0a5c,delivered,2018-02-01 14:05:00,2018-02-28 10:39:00,2018-03-06,27.0
33586701609eca570b2be2c053dcba78,9294c7088c7a37baed4923945669de99,delivered,2017-08-27 23:29:00,2017-09-08 21:25:00,2017-09-18,12.0
336e923c0b5e6d95d3d0644bf4c516c4,aaea7e9a2d2432c24a03eb74cc430c8a,delivered,2017-03-19 17:06:00,2017-03-31 10:45:00,2017-04-25,12.0
338b0cffa439f5e95d42cd30d7ace847,e90a1b194724309bbaa6228c398d1748,delivered,2017-04-23 12:07:00,2017-05-16 14:33:00,2017-05-16,23.0
33a7b8ae888999afb219263e9a36fb77,2cac9c1a43808ace14f1598744f4a28a,delivered,2018-08-19 21:37:00,2018-08-28 00:29:00,2018-09-06,9.0
33b4b136d93aba3984987dc2c213713e,b7cee8738797d3056f09669a12a4bea6,delivered,2018-08-14 18:46:00,2018-08-16 18:26:00,2018-08-20,2.0
34050aa3fee994fb448fd3d87028f094,7e7c1cf8c1a7ae4149f5a2fc2b1b65b4,delivered,2018-07-19 15:51:00,2018-07-27 09:38:00,2018-08-13,8.0
34334129c5fc3f38fec577b122930761,35757a3cfd70b9aeab443c4dc1d8ad30,delivered,2018-03-01 14:42:00,2018-03-16 22:26:00,2018-03-23,15.0
343348b1e29e9fa9e7b6ab1027f9177d,a590fdd68e210fa5f42764a2493f6223,delivered,2017-02-21 17:11:00,2017-03-09 10:36:00,2017-03-28,16.0
3438e39477d8c19d943ac5353b6e9f64,d7dca5075c207d22e930c7ab977c80e5,delivered,2017-09-14 07:17:00,2017-09-20 15:36:00,2017-10-04,6.0
349de605467ed7131cc22d614313551a,18ae61c98401cffe6c25c525f8ecc7bd,delivered,2017-07-17 23:12:00,2017-08-05 15:33:00,2017-08-10,19.0
35212d87fef805b15c43b49b69d7a67f,431af5c5638973ed6e431618f318a0a2,delivered,2018-05-18 10:22:00,2018-05-24 16:24:00,2018-06-06,6.0
35761fa89b5d047af6632b23b0cecf01,ffe254cc039740e17dd15a5305035928,delivered,2017-03-22 10:01:00,2017-03-24 16:14:00,2017-04-10,2.0
3580fbd460098a41fb19ad93e010e638,8f7822e4f4fb685c89d972cba79a8b9e,delivered,2018-02-26 17:40:00,2018-03-26 21:42:00,2018-03-22,28.0
35990049382e07dba1a9ef3550cad655,fb258014c67a0f16e4da53fa45e90db5,delivered,2018-05-10 19:22:00,2018-05-17 20:16:00,2018-06-12,7.0
35ee767c6d8dd29df4b683ac20d34c9b,73b62c771f1f1e0760f88376d4a2b150,delivered,2018-07-30 11:18:00,2018-08-17 14:24:00,2018-08-28,18.0
3645c66b5c03384bc97063c45b29acd7,af13324b5f4c0a838fe662c52a44b959,delivered,2017-09-18 22:08:00,2017-10-11 20:08:00,2017-10-05,23.0
36a79c8b08508519935e9179e1958413,72ce629a45d8ae96d22c2946aaf876f2,delivered,2017-08-15 14:56:00,2017-08-25 16:19:00,2017-08-31,10.0
36ec96a65d616f11a0b1e3863478ac4f,e46d6bcd22d95a9d167d807372d08add,delivered,2018-01-11 16:54:00,2018-01-22 20:18:00,2018-02-05,11.0
370c98f5479d81244ca3b921956e0e87,8f6564e0a606d34b05edf1206e3b8bd7,delivered,2017-06-11 12:55:00,2017-06-19 21:45:00,2017-07-03,8.0
378d1ac3d8e22dd46990757398ae8500,46b44ab325f78e5bb3dc0bbef1082082,delivered,2018-08-05 23:14:00,2018-08-10 18:52:00,2018-08-10,5.0
37a7c67354a15ed78011b5e51306b221,ec99f30f38afadbfbae32d5883734ded,delivered,2017-12-17 16:53:00,2017-12-28 14:46:00,2018-01-17,11.0
37b0e2f6ce00c698193537e597cf3402,7af8bc059cb4c4c55038a142b99da13b,delivered,2017-09-15 09:24:00,2017-09-20 20:18:00,2017-10-06,5.0
37c495d368ea5de5c25f2c5be7261ce8,5608c8ba4ec9e036b755a199c5fd51ef,delivered,2018-07-26 13:23:00,2018-08-03 18:23:00,2018-08-09,8.0
37cc3389217eea1a2c533e2314052c32,b66ebea9fad19535d1134154668d4129,delivered,2018-03-21 11:02:00,2018-04-05 19:29:00,2018-04-17,15.0
37d98f73718806be808b9e73e5d5d93a,0c4f8b6f80f0dbddbdce3882d2242be9,delivered,2017-11-08 20:18:00,2017-11-20 19:19:00,2017-12-04,12.0
38428b9d195d4ce34ece330a56375cc6,d1148fec8f6a5b13848a1234bb80960c,delivered,2018-02-05 15:35:00,2018-02-15 21:37:00,2018-03-02,10.0
38581282d219040b90a904e154ad8cf3,a6d8302831afb228546eccf6cb3b3b48,delivered,2017-07-31 11:23:00,2017-08-09 17:10:00,2017-08-24,9.0
386e8a08c195e02dc257e4b0f34780f7,b228692e71b74a9931496bf59debce23,delivered,2017-12-10 12:18:00,2017-12-28 19:54:00,2018-01-12,18.0
38b7efdf33dd5561f4f5d4f6e07b0414,4893ad4ea28b2c5b3ddf4e82e79db9e6,invoiced,2017-08-01 18:17:00,2017-08-28 00:00:00,2017-08-28,27.0
38da3029219c1f40f3eaaae897430c3f,f9d4a283e4f19a47b64f95a3235d0a5c,delivered,2017-09-05 07:54:00,2017-09-19 20:33:00,2017-09-27,14.0
38dbe4fdcf6a44293b34ef7df983dd8d,2666a61d9b5755651665549f80bb3450,delivered,2018-05-09 22:30:00,2018-05-15 19:51:00,2018-06-12,6.0
393654d81daf611630ac2068a7c9b12b,385ec0e1c5bcf488115ca06b26ec9f8b,delivered,2017-10-30 17:48:00,2017-11-06 21:36:00,2017-11-14,7.0
3a5ea246a74d3839864f0f2f49585663,104bdb7e6a6cdceaa88c3ea5fa6b2b93,delivered,2017-11-15 14:31:00,2017-11-27 21:29:00,2017-12-07,12.0
3a7162d3eda153a373ed4112bdf53b32,b20f3ab024ac7114796526eb0c59bd6a,delivered,2018-03-09 08:32:00,2018-03-29 21:06:00,2018-03-29,20.0
3a87f961376193c10c6b28d341d32db5,2f683d2b8640f8988ad9ca6295c03a50,delivered,2017-02-03 14:03:00,2017-02-08 09:47:00,2017-02-28,5.0
3aa9a689b3c0ef2d13623d763c96ddbb,76e5f3bca2b1f5c510c41563c2ea31a4,delivered,2018-02-08 10:31:00,2018-02-19 19:22:00,2018-03-07,11.0
3ad2072a2c9169681a3bb6138e0f8ef3,0c4f8b6f80f0dbddbdce3882d2242be9,delivered,2018-07-07 16:33:00,2018-07-12 21:26:00,2018-07-19,5.0
3ba1f632cf89a08caf9837999bf827ef,befb041460ac63f542e98b664f5d4d68,delivered,2017-04-26 00:59:00,2017-05-11 14:28:00,2017-06-07,15.0
3bd40e0c282b7b2b26cf8211b8697490,5705e410d27f391e55c6a495b06d1618,delivered,2018-06-16 14:17:00,2018-06-21 20:36:00,2018-07-12,5.0
3c12bc6e3b1b88c14e55b9c38fddecf6,526807e2a25ea0db271efcc9fc646db1,delivered,2017-11-28 14:43:00,2017-12-26 12:09:00,2017-12-21,28.0
3c39f4ac4b4520bfaaba2cee448cd823,9a4874151836dd0388acb83657ab7367,delivered,2018-03-08 04:06:00,2018-04-28 16:26:00,2018-03-28,51.0
3c74b996c9db669050e3daf79f49d71d,aed838b04abeb2fb94566d0a073bd718,delivered,2017-12-13 15:35:00,2017-12-26 19:52:00,2018-01-15,13.0
3c79ec251c0c9e0831dcc2cf541c5dda,11a58793327e4f480717491484f4372a,delivered,2018-01-25 23:41:00,2018-02-14 16:17:00,2018-02-21,20.0
3cf2ae4128b7627b6d9dacd45887cba7,4662682dade3cc1bfa04996c5225a849,delivered,2018-03-06 00:26:00,2018-03-08 22:52:00,2018-03-16,2.0
3d1bbd8630ca04120738e98740d93503,24807abbbdb040003fa4c1f72b686431,delivered,2018-05-14 20:29:00,2018-05-21 15:34:00,2018-06-05,7.0
3d46adb746f95277b8567c00b7bbfc22,af575381e1a9712ced599c185ac3efb7,delivered,2018-05-11 01:46:00,2018-05-16 22:58:00,2018-05-21,5.0
3d5315f37b47c3b1d6a340014b809cad,217ffba1efeab7f634bde4c18d312bd8,delivered,2018-01-13 09:28:00,2018-01-25 19:41:00,2018-02-07,12.0
3d7d60b10ba4b43cf6f6d5df2e933f67,e97f8593167749c6900418a170670da8,delivered,2016-10-10 18:09:00,2016-10-31 14:57:00,2016-11-30,21.0
3d9b458bd64047cef13d3c849d378dfc,3bccb476c538a32e63766769dcc37f03,delivered,2018-01-08 16:57:00,2018-01-31 20:16:00,2018-02-07,23.0
3dfe0eb577ab516162663692576b50f7,77d6cd89498a8cd9762daa48e8e8b797,delivered,2018-06-18 09:58:00,2018-06-27 17:04:00,2018-07-19,9.0
3e02fdc7581b3911fb32501e56bd3192,33e824e5fde35ad626278feba806c772,delivered,2018-08-06 10:05:00,2018-08-09 18:41:00,2018-08-10,3.0
3e0f5ef6c203acda1961682cdfe47606,6c09a1b2276ad843fe5649cb2f92660c,delivered,2017-07-23 05:14:00,2017-07-28 17:09:00,2017-08-23,5.0
3e27135b0c650634ca397ea4c2943e1e,9f67d6145893e41e7ada2e646b84f658,delivered,2018-03-23 17:52:00,2018-04-02 20:49:00,2018-04-05,10.0
3e43e4dedffaf5c15e579786d0b5317f,96e147852028a3ce1d25c86f03032023,delivered,2018-08-03 15:37:00,2018-08-29 17:46:00,2018-08-17,26.0
3e52730ef2fac6c1dc97b85aa5180ff0,c573caf2e2c12c731885273e03dc5471,delivered,2018-05-18 14:14:00,2018-06-08 11:33:00,2018-06-19,21.0
3e8c191415aece16ba1ac896f535b484,0181f57a87c6a2f0e0fe2807f67aef0e,shipped,2018-04-13 16:27:00,2018-05-12 00:00:00,2018-05-02,29.0
3ea85b54f4c54ccc998b38bebf6c2c15,8d78819a02ccaa0243dbdb0888c7ba8b,delivered,2018-04-11 13:27:00,2018-04-30 15:51:00,2018-05-25,19.0
3ea8ef64da06a959e384edb7cb824c02,95a3ac562ffc17755618fb67ce57ef9a,delivered,2017-05-29 19:02:00,2017-06-12 11:33:00,2017-06-23,14.0
3ec53ff8dd23b7e8a90cfb4082cf3f85,d40aaaf342e2e82da754042ef4f0dcca,delivered,2018-06-01 21:36:00,2018-07-09 18:28:00,2018-07-25,38.0
3ecc3564cd9c6190ef2a103f37351bb9,aaf46bd4e1ad43275a5a20bd485e7661,delivered,2018-01-08 19:29:00,2018-01-10 18:59:00,2018-01-24,2.0
3edd1b04b1ee7569080c9e234c2b029f,459c24ec5bb599541f309cb00cd2cf60,delivered,2017-09-24 09:31:00,2017-10-05 22:09:00,2017-10-20,11.0
3efbba59c62e36ad9b0463ebbb3ff6a5,af13324b5f4c0a838fe662c52a44b959,delivered,2018-04-30 19:35:00,2018-05-08 18:28:00,2018-05-25,8.0
3efd0db4e238cc683c2e6c2bd7944b97,0c4f8b6f80f0dbddbdce3882d2242be9,delivered,2018-05-10 20:41:00,2018-05-21 19:16:00,2018-05-30,11.0
3f1dd297747aab080b039b92ef7809a7,3c4d7fdb25ab947c7ac866ba940f9c32,delivered,2018-07-09 18:06:00,2018-07-11 19:08:00,2018-08-01,2.0
3f8a42c6c50fec78cba08047e46810b0,5705e410d27f391e55c6a495b06d1618,delivered,2018-02-22 14:32:00,2018-03-08 16:49:00,2018-03-23,14.0
3fe545962fed10de669e9585ca8bebdf,5cc1fbd02e6b7cd1113dd836fbbbcc13,delivered,2018-03-24 07:55:00,2018-04-06 20:56:00,2018-04-20,13.0
40017beea749da112967b0049f098acb,5a77d3e9231351d3a4ea54c3fe824e79,delivered,2017-12-15 23:36:00,2017-12-30 15:09:00,2018-01-10,15.0
406e7d5f44dce0761a29b6a22889a98c,40b5e9eed4db7f956359145971056f5d,delivered,2018-05-04 21:06:00,2018-05-17 15:12:00,2018-06-01,13.0
40aaae873a0360f8189aa9ad6a528fe5,308eed157c50c58cd2d795eb5f1e096a,delivered,2017-12-04 11:10:00,2017-12-13 19:25:00,2017-12-28,9.0
40e61df3e13139ca0731f9f2d68732b5,490c854539b21598cfbbac518ca25788,delivered,2018-06-11 19:48:00,2018-06-14 10:18:00,2018-06-26,3.0
418f45a2544c9ab8f50c4d6843642a98,0cbd5dfde4c06bbe2960d2c0c95e5e7d,delivered,2017-08-02 12:48:00,2017-08-10 23:03:00,2017-08-22,8.0
41a75aec932b24ba50e98ba8b50b625d,61f5df1a634167ff48d76d79d21226de,delivered,2018-02-26 08:35:00,2018-03-13 18:22:00,2018-03-19,15.0
423becb5976b8cb1dc4959820bf4059a,0a9854e7028c74302d0963fa56e77a18,delivered,2017-12-07 12:59:00,2017-12-18 18:51:00,2018-01-09,11.0
